Index,Code,Type,Position,Name,Pos,Class,Order,Limit1,Limit2,Limit3,Level,depend1,depend2,depend3,depend4,depend5,Area1,Area2,Area3,Cool1,Cool2,Cool3,Value1,Value2,Value3,Discount,Sell,Cash1,Cash2,Cash3,Point1,Point2,Point3,Key,AniCode,IconFile,CameraFile,OptionText,ExplainText,KeyText,Description
83,130221,1302,21,하이 스틸 커팅,AM,13,2,20,20,20,3,90142101,15172102,15112101,19132101,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,7500,15000,37500,0,41011200,Skill_1302,UI_Skill_Cam1,커팅 범위 증가,높은 높이의 움직이는 공을 스틸로 차단하는 스킬,E,구현
84,130223,1302,23,하이 스틸 커팅,SM,13,2,20,20,20,3,90132301,20122301,13122301,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,6250,12500,31250,0,41011200,Skill_1302,UI_Skill_Cam1,커팅 범위 증가,높은 높이의 움직이는 공을 스틸로 차단하는 스킬,E,구현
85,131120,1311,20,퀵 스틸,MF,13,11,5,11,11,3,19112001,13012002,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,1000,2000,5000,0,41111100,Skill_1311,UI_Skill_Cam1,스틸 성공 확률 증가,빠르게 스틸하는 스킬,E,구현
86,131132,1311,32,퀵 스틸,CB,13,11,20,20,20,3,19123201,0,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,7500,15000,37500,0,41111100,Skill_1311,UI_Skill_Cam1,스틸 성공 확률 증가,빠르게 스틸하는 스킬,E,구현
87,131133,1311,33,퀵 스틸,SP,13,11,20,20,20,3,19123301,0,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,5000,10000,25000,0,41111100,Skill_1311,UI_Skill_Cam1,스틸 성공 확률 증가,빠르게 스틸하는 스킬,E,구현
88,131222,1312,22,래피드 스틸,CM,13,12,20,20,20,3,90222201,12352201,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,6250,12500,31250,0,41121100,Skill_1312,UI_Skill_Cam1,스틸 성공 확률 증가,좀더 신속하게 스틸하는 스킬,E,구현
89,131223,1312,23,래피드 스틸,SM,13,12,20,20,20,3,90132301,20122301,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,41121100,Skill_1312,UI_Skill_Cam1,스틸 성공 확률 증가,좀더 신속하게 스틸하는 스킬,E,구현
90,131224,1312,24,래피드 스틸,DM,13,12,20,20,20,3,90112401,19122401,12352401,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,6250,12500,31250,0,41121100,Skill_1312,UI_Skill_Cam1,스틸 성공 확률 증가,좀더 신속하게 스틸하는 스킬,E,구현
91,131231,1312,31,래피드 스틸,SW,13,12,20,20,20,3,19123101,0,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,41121100,Skill_1312,UI_Skill_Cam1,스틸 성공 확률 증가,좀더 신속하게 스틸하는 스킬,E,구현
92,132122,1321,22,스틸 캐치,CM,13,21,20,20,20,3,90222201,12352201,13122202,0,0,20,51,0,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,41211100,Skill_1321,UI_Skill_Cam1,캐치 범위 증가,낮은 높이의 움직이는 공을 스틸로 잡아내는 스킬,E,구현
93,132222,1322,22,하이 스틸 캐치,CM,13,22,20,20,20,3,90222201,12352201,13122202,13212201,0,20,51,0,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,41221200,Skill_1322,UI_Skill_Cam1,캐치 범위 증가,높은 높이의 움직이는 공을 스틸로 잡아내는 스킬,E,구현
94,140110,1401,10,태클 커팅,FW,14,1,7,11,11,3,13011001,0,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,3000,6000,15000,0,40011100,Skill_1401,UI_Skill_Cam1,커팅 범위 증가,낮은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
95,140120,1401,20,태클 커팅,MF,14,1,7,11,11,3,19112001,13012001,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,2000,4000,10000,0,40011100,Skill_1401,UI_Skill_Cam1,커팅 범위 증가,낮은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
96,140130,1401,30,태클 커팅,DF,14,1,7,11,11,3,19113001,13013001,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,1000,2000,5000,0,40011100,Skill_1401,UI_Skill_Cam1,커팅 범위 증가,낮은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
97,140224,1402,24,하이 태클 커팅,DM,14,2,20,20,20,3,90142402,15192401,17112401,17312401,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,커팅 범위 증가,높은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
98,140231,1402,31,하이 태클 커팅,SW,14,2,20,20,20,3,19123101,13123101,14123101,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,커팅 범위 증가,높은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
99,140232,1402,32,하이 태클 커팅,CB,14,2,20,20,20,3,19123201,13113201,14123201,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,커팅 범위 증가,높은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
100,140233,1402,33,하이 태클 커팅,SP,14,2,20,20,20,3,90153301,15203301,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,커팅 범위 증가,높은 높이의 움직이는 공을 태클로 차단하는 스킬,Q,구현
101,141130,1411,30,퀵 태클,DF,14,11,7,11,11,3,19113001,13013002,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,1000,2000,5000,0,40111100,Skill_1411,UI_Skill_Cam1,태클 성공 확률 증가,빠르게 태클하는 스킬,Q,구현
102,141124,1411,24,퀵 태클,DM,14,11,20,20,20,3,90222401,15172401,16212401,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,6250,12500,31250,0,40111100,Skill_1411,UI_Skill_Cam1,태클 성공 확률 증가,빠르게 태클하는 스킬,Q,구현
103,141231,1412,31,래피드 태클,SW,14,12,20,20,20,3,19123101,13123101,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,40121100,Skill_1412,UI_Skill_Cam1,태클 성공 확률 증가,좀더 신속하게 태클하는 스킬,Q,구현
104,141232,1412,32,래피드 태클,CB,14,12,20,20,20,3,19123201,13113201,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,40121100,Skill_1412,UI_Skill_Cam1,태클 성공 확률 증가,좀더 신속하게 태클하는 스킬,Q,구현
105,141233,1412,33,래피드 태클,SP,14,12,20,20,20,3,19123301,13113301,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,40121100,Skill_1412,UI_Skill_Cam1,태클 성공 확률 증가,좀더 신속하게 태클하는 스킬,Q,구현
106,141333,1413,33,카운터 태클,SP,14,13,20,20,20,3,0,0,0,0,0,0,0,0,15,10,5,5,10,15,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1413,UI_Skill_Cam1,태클 성공 확률 증가,태클 후 일어나는 동작을 연결한 스킬,Q,-
107,141431,1414,31,태클 앤 캐치,SW,14,14,20,20,20,3,0,0,0,0,0,0,0,0,15,10,5,5,10,15,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1414,UI_Skill_Cam1,태클 성공 확률 증가,태클 후 공을 본인 소유로 하는 스킬,Q,-
108,141432,1414,32,태클 앤 캐치,CB,14,14,20,20,20,3,0,0,0,0,0,0,0,0,15,10,5,5,10,15,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1414,UI_Skill_Cam1,태클 성공 확률 증가,태클 후 공을 본인 소유로 하는 스킬,Q,-
109,142132,1421,32,태클 캐치,CB,14,21,20,20,20,3,90113201,12353202,0,0,0,10,20,51,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,40211100,Skill_1421,UI_Skill_Cam1,캐치 범위 증가,낮은 높이의 움직이는 공을 태클로 잡아내는 스킬,Q,구현
110,142200,1422,0,하이 태클 캐치,-,14,22,20,20,20,3,0,0,0,0,0,10,20,51,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,40221200,Skill_1422,UI_Skill_Cam1,캐치 범위 증가,높은 높이의 움직이는 공을 태클로 잡아내는 스킬,Q,구현
111,151121,1511,21,백패스,AM,15,11,20,20,20,3,90142101,15172102,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,6250,12500,31250,1,22011100,Skill_1511,UI_Skill_Cam1,사용 지역 증가,위급할 때 골키퍼에게 패스하는 스킬,키 설정,구현
112,151122,1511,22,백패스,CM,15,11,20,20,20,3,90142202,15152201,15172201,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,5000,10000,25000,1,22011100,Skill_1511,UI_Skill_Cam1,사용 지역 증가,위급할 때 골키퍼에게 패스하는 스킬,키 설정,구현
113,151123,1511,23,백패스,SM,15,11,20,20,20,3,90142302,15172301,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,6250,12500,31250,1,22011100,Skill_1511,UI_Skill_Cam1,사용 지역 증가,위급할 때 골키퍼에게 패스하는 스킬,키 설정,구현
114,151124,1511,24,백패스,DM,15,11,20,20,20,3,90112402,0,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,5000,10000,25000,1,22011100,Skill_1511,UI_Skill_Cam1,사용 지역 증가,위급할 때 골키퍼에게 패스하는 스킬,키 설정,구현
115,151130,1511,30,백패스,DF,15,11,7,11,11,3,90263001,12413001,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,2000,4000,10000,1,22011100,Skill_1511,UI_Skill_Cam1,사용 지역 증가,위급할 때 골키퍼에게 패스하는 스킬,키 설정,구현
116,151314,1513,14,로빙패스,SS,15,13,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,5000,10000,25000,0,22011100,Skill_1513,UI_Skill_Cam1,-,-,,-
117,151322,1513,22,로빙패스,CM,15,13,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,5000,10000,25000,0,22011100,Skill_1513,UI_Skill_Cam1,-,-,,-
118,151422,1514,22,사이드패스,CM,15,14,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,5000,10000,25000,0,10011100,Skill_1514,UI_Skill_Cam1,-,-,,-
119,151512,1515,12,타겟 숏패스,CF,15,15,20,20,20,3,0,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1515,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 숏패스하는 스킬,1 ~ 5,구현
120,151514,1515,14,타겟 숏패스,SS,15,15,20,20,20,3,0,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,5000,10000,25000,0,22011100,Skill_1515,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 숏패스하는 스킬,1 ~ 5,구현
121,151522,1515,22,타겟 숏패스,CM,15,15,20,20,20,3,90142202,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,5000,10000,25000,0,22011100,Skill_1515,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 숏패스하는 스킬,1 ~ 5,구현
122,151631,1516,31,타겟 롱패스,SW,15,16,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,1,2,5,100,0,100,100,100,6250,12500,31250,0,22011100,Skill_1516,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 롱패스하는 스킬,1 ~ 5,구현
123,151714,1517,14,다이렉트 타겟 숏패스,SS,15,17,20,20,20,3,15151401,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,7500,15000,37500,0,22011100,Skill_1517,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 숏패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
124,151721,1517,21,다이렉트 타겟 숏패스,AM,15,17,20,20,20,3,90142101,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,7500,15000,37500,0,22011100,Skill_1517,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 숏패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
125,151722,1517,22,다이렉트 타겟 숏패스,CM,15,17,20,20,20,3,90142202,15152201,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,7500,15000,37500,0,22011100,Skill_1517,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 숏패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
126,151723,1517,23,다이렉트 타겟 숏패스,SM,15,17,20,20,20,3,90142302,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1517,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 숏패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
127,151724,1517,24,다이렉트 타겟 숏패스,DM,15,17,20,20,20,3,90222401,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1517,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 숏패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
128,151831,1518,31,다이렉트 타겟 롱패스,SW,15,18,20,20,20,3,90113101,12353101,15163101,0,0,0,0,0,60,40,20,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1518,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 롱패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
129,151832,1518,32,다이렉트 타겟 롱패스,CB,15,18,20,20,20,3,90113201,12353201,20413201,0,0,0,0,0,60,40,20,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1518,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 롱패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
130,151833,1518,33,다이렉트 타겟 롱패스,SP,15,18,20,20,20,3,90113301,19153301,0,0,0,0,0,0,60,40,20,1,2,5,100,2,100,100,100,5000,10000,25000,0,22011100,Skill_1518,UI_Skill_Cam1,타겟 번호 증가,타겟 번호로 다이렉트 롱패스하는 스킬,1 ~ 5 입력 후 자동 발동,구현
131,151911,1519,11,슬라이딩 숏패스,ST,15,19,20,20,20,3,12351102,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,23111100,Skill_1519,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 숏패스 하는 스킬,S 입력 후 자동 발동,구현
132,151913,1519,13,슬라이딩 숏패스,WF,15,19,20,20,20,3,90201301,90121302,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,23111100,Skill_1519,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 숏패스 하는 스킬,S 입력 후 자동 발동,구현
133,151923,1519,23,슬라이딩 숏패스,SM,15,19,20,20,20,3,90142302,15172301,15112301,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,23111100,Skill_1519,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 숏패스 하는 스킬,S 입력 후 자동 발동,구현
134,151924,1519,24,슬라이딩 숏패스,DM,15,19,20,20,20,3,90142402,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,23111100,Skill_1519,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 숏패스 하는 스킬,S 입력 후 자동 발동,구현
135,152032,1520,32,슬라이딩 롱패스,CB,15,20,20,20,20,3,90173201,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25411100,Skill_1520,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 롱패스 하는 스킬,A 입력 후 자동 발동,구현
136,152033,1520,33,슬라이딩 롱패스,SP,15,20,20,20,20,3,90153301,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25411100,Skill_1520,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 롱패스 하는 스킬,A 입력 후 자동 발동,구현
137,152100,1521,0,하이 패스,-,15,21,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1521,UI_Skill_Cam1,-,-,,-
138,152211,1522,11,플라잉 패스,ST,15,22,20,20,20,3,90131102,0,0,0,0,1,1,3,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1522,UI_Skill_Cam1,점프 높이 증가,최고 높은 높이의 공을 패스하는 스킬,A 입력 후 자동 발동,구현
139,152212,1522,12,플라잉 패스,CF,15,22,20,20,20,3,15151201,0,0,0,0,1,1,3,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1522,UI_Skill_Cam1,점프 높이 증가,최고 높은 높이의 공을 패스하는 스킬,A 입력 후 자동 발동,구현
140,152214,1522,14,플라잉 패스,SS,15,22,20,20,20,3,90131402,19131401,0,0,0,1,1,3,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1522,UI_Skill_Cam1,점프 높이 증가,최고 높은 높이의 공을 패스하는 스킬,A 입력 후 자동 발동,구현
141,161113,1611,13,패스트 크로스,WF,16,11,20,20,20,3,90211302,19141301,0,0,0,100,100,100,60,45,30,0,1,2,100,2,100,100,100,5000,10000,25000,0,24011104,Skill_1611,UI_Skill_Cam1,볼 속도 증가,중간 높이로 빠르게 크로스하는 스킬,A 짧게 입력,구현
142,161123,1611,23,패스트 크로스,SM,16,11,20,20,20,3,90212301,19192302,0,0,0,100,100,100,60,45,30,0,1,2,100,2,100,100,100,6250,12500,31250,0,24011104,Skill_1611,UI_Skill_Cam1,볼 속도 증가,중간 높이로 빠르게 크로스하는 스킬,A 짧게 입력,구현
143,161213,1612,13,패스트 로우 크로스,WF,16,12,20,20,20,3,90211302,19141301,16111301,0,0,100,100,100,60,45,30,0,1,2,100,2,100,100,100,5000,10000,25000,0,24011104,Skill_1612,UI_Skill_Cam1,볼 속도 증가,낮은 높이로 빠르게 크로스하는 스킬,A 짧게 입력,구현
144,161323,1613,23,파워 크로스,SM,16,13,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,5000,10000,25000,0,10011100,Skill_1613,UI_Skill_Cam1,-,-,,-
145,161413,1614,13,라보나 크로스,WF,16,14,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1614,UI_Skill_Cam1,-,-,,-
146,161423,1614,23,라보나 크로스,SM,16,14,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,5000,10000,25000,0,10011100,Skill_1614,UI_Skill_Cam1,-,-,,-
147,161513,1615,13,히든 크로스,WF,16,15,20,20,20,3,90211302,19141302,0,0,0,100,100,100,80,60,40,1,2,3,100,2,100,100,100,6250,12500,31250,1,24011104,Skill_1615,UI_Skill_Cam1,히든 시간 증가,크로스시 공의 예상 위치 표식이 보이지 않는 스킬,키 설정,구현
148,161623,1616,23,리어 크로스,SM,16,16,20,20,20,3,90212301,19192302,16112301,0,0,101,101,101,60,45,30,0,1.5,3,100,2,100,100,100,5000,10000,25000,1,24011104,Skill_1616,UI_Skill_Cam1,볼 속도 증가,크로스 지역보다 좀더 아래에서 크로스 하는 스킬,키 설정,-
149,161713,1617,13,슬라이딩 크로스,WF,16,17,20,20,20,3,90211302,19141302,16151301,0,0,100,100,100,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25511100,Skill_1617,UI_Skill_Cam1,적용 범위 증가,최하단 앞방향의 공을 다이렉트로 크로스 하는 스킬,A 입력 후 자동 발동,구현
150,161823,1618,23,룰렛 크로스,SM,16,18,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1618,UI_Skill_Cam1,-,-,,-
151,161923,1619,23,얼리 크로스,SM,16,19,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1619,UI_Skill_Cam1,-,-,,-
152,162022,1620,22,하프 크로스,CM,16,20,20,20,20,3,90132201,0,0,0,0,50,50,50,60,45,30,0,1.5,3,100,2,100,100,100,6250,12500,31250,1,24011104,Skill_1620,UI_Skill_Cam1,볼 속도 증가,하프라인 영역에서 중앙으로 크로스하는 스킬,키 설정,구현
153,162122,1621,22,크로스웨이 패스,CM,15,20,20,20,20,3,90132201,16202202,17312201,0,0,102,102,102,60,45,30,0,1.5,3,100,2,100,100,100,5000,10000,25000,1,24011104,Skill_1621,UI_Skill_Cam1,볼 속도 증가,크로스 아래 영역에서 중앙으로 크로스하는 스킬,키 설정,구현
154,162124,1621,24,크로스웨이 패스,DM,15,20,20,20,20,3,90222401,15172401,0,0,0,102,102,102,60,45,30,0,1.5,3,100,2,100,100,100,5000,10000,25000,1,24011104,Skill_1621,UI_Skill_Cam1,볼 속도 증가,크로스 아래 영역에서 중앙으로 크로스하는 스킬,키 설정,구현
155,171124,1711,24,하이 클리어,DM,17,11,20,20,20,3,90142402,15192401,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25112700,Skill_1711,UI_Skill_Cam1,점프 높이 증가,높은 높이의 크로스를 클리어 하는 스킬,"A, D, F 입력 후 자동 발동",구현/아이콘
156,171130,1711,30,하이 클리어,DF,17,11,7,11,11,3,90503002,20123001,20113001,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,2000,4000,10000,0,25112700,Skill_1711,UI_Skill_Cam1,점프 높이 증가,높은 높이의 크로스를 클리어 하는 스킬,"A, D, F 입력 후 자동 발동",구현/아이콘
157,171232,1712,32,스카이 클리어,CB,17,12,20,20,20,3,90173201,15203201,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1712,UI_Skill_Cam1,점프 높이 증가,최고 높은 높이의 크로스를 클리어 하는 스킬,"A, D, F 입력 후 자동 발동",구현/아이콘
158,171233,1712,33,스카이 클리어,SP,17,12,20,20,20,3,90153301,15203301,14023301,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1712,UI_Skill_Cam1,점프 높이 증가,최고 높은 높이의 크로스를 클리어 하는 스킬,"A, D, F 입력 후 자동 발동",구현/아이콘
159,172131,1721,31,하이 트래핑,SW,17,21,20,20,20,3,90163101,0,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25211700,Skill_1721,UI_Skill_Cam1,점프 높이 증가,높은 높이의 크로스를 트래핑 하는 스킬,"A, D, F 입력 후 자동 발동",구현/아이콘
160,172231,1722,31,스카이 트래핑,SW,17,22,20,20,20,3,90163101,17213101,0,0,0,15,15,15,10,6,2,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25221800,Skill_1722,UI_Skill_Cam1,점프 높이 증가,최고 높은 높이의 크로스를 트래핑 하는 스킬,"A, D, F 입력 후 자동 발동",구현
161,173122,1731,22,하프 클리어,CM,17,31,20,20,20,3,90132201,16202202,0,0,0,50,50,50,60,45,30,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25112700,Skill_1731,UI_Skill_Cam1,점프 높이 증가,높은 높이의 공을 하프라인에서 클리어 하는 스킬,A 입력 후 자동 발동,구현
162,173124,1731,24,하프 클리어,DM,17,31,20,20,20,3,90142402,15192401,17112401,0,0,50,50,50,60,45,30,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25112700,Skill_1731,UI_Skill_Cam1,점프 높이 증가,높은 높이의 공을 하프라인에서 클리어 하는 스킬,A 입력 후 자동 발동,구현
163,174100,1741,0,저글링,-,17,41,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1741,UI_Skill_Cam1,-,-,,-
164,191110,1911,10,퀵 무빙,FW,19,11,7,11,11,3,12111002,19181001,0,0,0,0,0,0,0,0,0,0,10,20,100,2,100,100,100,1000,2000,5000,0,12022100,Skill_1911,UI_Skill_Cam1,이동 속도 증가,"달리기, 드리블시 더욱 빠르게 달리게 하는 스킬",Shift + 방향,구현/아이콘
165,191120,1911,20,퀵 무빙,MF,19,11,7,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,10,20,100,2,100,100,100,1000,2000,5000,0,12022100,Skill_1911,UI_Skill_Cam1,이동 속도 증가,"달리기, 드리블시 더욱 빠르게 달리게 하는 스킬",Shift + 방향,구현/아이콘
166,191130,1911,30,퀵 무빙,DF,19,11,7,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,10,20,100,2,100,100,100,1000,2000,5000,0,12022100,Skill_1911,UI_Skill_Cam1,이동 속도 증가,"달리기, 드리블시 더욱 빠르게 달리게 하는 스킬",Shift + 방향,구현/아이콘
167,191224,1912,24,퀵 스타트,DM,19,12,20,20,20,3,90112401,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,6250,12500,31250,2,37112100,Skill_1912,UI_Skill_Cam1,이동 속도 증가,순간적으로 빠르게 대쉬하는 스킬,키 설정,구현 예정/아이콘
168,191231,1912,31,퀵 스타트,SW,19,12,20,20,20,3,0,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,5000,10000,25000,2,37112100,Skill_1912,UI_Skill_Cam1,이동 속도 증가,순간적으로 빠르게 대쉬하는 스킬,키 설정,구현 예정/아이콘
169,191232,1912,32,퀵 스타트,CB,19,12,20,20,20,3,0,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,5000,10000,25000,2,37112100,Skill_1912,UI_Skill_Cam1,이동 속도 증가,순간적으로 빠르게 대쉬하는 스킬,키 설정,구현 예정/아이콘
170,191233,1912,33,퀵 스타트,SP,19,12,20,20,20,3,0,0,0,0,0,51,51,51,60,40,20,12,15,18,100,2,100,100,100,5000,10000,25000,2,37112100,Skill_1912,UI_Skill_Cam1,이동 속도 증가,순간적으로 빠르게 대쉬하는 스킬,키 설정,구현 예정/아이콘
171,191311,1913,11,패스트 스프린트,ST,19,13,20,20,20,3,90131101,0,0,0,0,0,0,0,0,0,0,1,1.5,2,100,2,100,100,100,6250,12500,31250,0,12112100,Skill_1913,UI_Skill_Cam1,달리기 속도 증가,달리기 속도를 극대화 하는 스킬,Ctrl + 방향,구현/아이콘
172,191314,1913,14,패스트 스프린트,SS,19,13,20,20,20,3,90131402,0,0,0,0,0,0,0,0,0,0,1,1.5,2,100,2,100,100,100,6250,12500,31250,0,12112100,Skill_1913,UI_Skill_Cam1,달리기 속도 증가,달리기 속도를 극대화 하는 스킬,Ctrl + 방향,구현/아이콘
