Index,Code,Type,Position,Name,Pos,Class,Order,Limit1,Limit2,Limit3,Level,depend1,depend2,depend3,depend4,depend5,Area1,Area2,Area3,Cool1,Cool2,Cool3,Value1,Value2,Value3,Discount,Sell,Cash1,Cash2,Cash3,Point1,Point2,Point3,Key,AniCode,IconFile,CameraFile,OptionText,ExplainText,KeyText,Description
72,123524,1235,24,ньФи лгДхМи,DM,12,35,22,22,22,3,90112401,19122401,0,0,0,0,0,0,10,7.5,5,5,10,15,100,2,100,100,100,6250,12500,31250,0,32352101,Skill_1235,UI_Skill_Cam1,гАймЦМи ААЦягФши,ЦягФши гАъяи ЕМ омялйЕг ЦД ьящ Агня,E + left or E + right,??/???
73,123531,1235,31,ньФи лгДхМи,SW,12,35,20,20,20,3,90113101,0,0,0,0,0,0,0,10,7.5,5,5,10,15,100,2,100,100,100,6250,12500,31250,0,32352101,Skill_1235,UI_Skill_Cam1,гАймЦМи ААЦягФши,ЦягФши гАъяи ЕМ омялйЕг ЦД ьящ Агня,E + left or E + right,??/???
74,123532,1235,32,ньФи лгДхМи,CB,12,35,20,20,20,3,90113201,0,0,0,0,0,0,0,10,7.5,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,32352101,Skill_1235,UI_Skill_Cam1,гАймЦМи ААЦягФши,ЦягФши гАъяи ЕМ омялйЕг ЦД ьящ Агня,E + left or E + right,??/???
75,124110,1241,10,ЦяФгши нАщМи,FW,12,41,15,15,15,3,12111002,19181002,0,0,0,0,0,0,13,10,7,20,30,40,100,2,100,100,100,2000,4000,10000,0,32412104,Skill_1241,UI_Skill_Cam1,гАймЦМи ААЦягФши,мяъи гАЦягФши йсйноЦ ААЕяФх ЦД мгАгй ощгзМи ньяи,E + down,??/???
76,124120,1241,20,ЦяФгши нАщМи,MF,12,41,15,15,15,3,12112002,19182002,0,0,0,0,0,0,13,10,7,20,30,40,100,2,100,100,100,2000,4000,10000,0,32412104,Skill_1241,UI_Skill_Cam1,гАймЦМи ААЦягФши,мяъи гАЦягФши йсйноЦ ААЕяФх ЦД мгАгй ощгзМи ньяи,E + down,??/???
77,124130,1241,30,ЦяФгши нАщМи,DF,12,41,10,10,10,3,90263001,0,0,0,0,0,0,0,13,10,7,20,30,40,100,2,100,100,100,2000,4000,10000,0,32412104,Skill_1241,UI_Skill_Cam1,гАймЦМи ААЦягФши,мяъи гАЦягФши йсйноЦ ААЕяФх ЦД мгАгй ощгзМи ньяи,E + down,??/???
78,130110,1301,10,гАньщ гАчгьз,FW,13,1,15,15,15,3,0,0,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,3000,6000,15000,0,41011100,Skill_1301,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи ЦДнщжг хгАгнйьгщ,E,??
79,130120,1301,20,гАньщ гАчгьз,MF,13,1,15,15,15,3,19112001,0,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,1000,2000,5000,0,41011100,Skill_1301,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи ЦДнщжг хгАгнйьгщ,E,??
80,130130,1301,30,гАньщ гАчгьз,DF,13,1,15,15,15,3,19113001,0,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,2000,4000,10000,0,41011100,Skill_1301,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи ЦДнщжг хгАгнйьгщ,E,??
81,130211,1302,11,гАньщ гАзгАМ гАчгьз,ST,13,2,24,24,24,3,90131101,19131101,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,7500,15000,37500,0,41011200,Skill_1302,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи згАМг хгАгнйьгщ,E,??
82,130212,1302,12,гАньщ гАзгАМ гАчгьз,CF,13,2,26,26,26,3,15151201,15221202,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,7500,15000,37500,0,41011200,Skill_1302,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи згАМг хгАгнйьгщ,E,??
83,130221,1302,21,гАньщ гАзгАМ гАчгьз,AM,13,2,26,26,26,3,90142101,15172102,15112101,19132101,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,7500,15000,37500,0,41011200,Skill_1302,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи згАМг хгАгнйьгщ,E,??
84,130223,1302,23,гАньщ гАзгАМ гАчгьз,SM,13,2,26,26,26,3,90132301,20122301,13122301,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,6250,12500,31250,0,41011200,Skill_1302,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи згАМг хгАгнйьгщ,E,??
85,131120,1311,20,гАньщи гАсяМзи,MF,13,11,17,17,17,3,19112001,13012002,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,1000,2000,5000,0,41111100,Skill_1311,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ,E,??
86,131132,1311,32,гАньщи гАсяМзи,CB,13,11,20,20,20,3,19123201,0,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,7500,15000,37500,0,41111100,Skill_1311,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ,E,??
87,131133,1311,33,гАньщи гАсяМзи,SP,13,11,20,20,20,3,19123301,0,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,5000,10000,25000,0,41111100,Skill_1311,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ,E,??
88,131222,1312,22,гАньщи гАнгьщи,CM,13,12,22,22,22,3,90222201,12352201,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,6250,12500,31250,0,41121100,Skill_1312,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ жо гААгзх гАнуЦ,E,??
89,131223,1312,23,гАньщи гАнгьщи,SM,13,12,24,24,24,3,90132301,20122301,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,41121100,Skill_1312,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ жо гААгзх гАнуЦ,E,??
90,131224,1312,24,гАньщи гАнгьщи,DM,13,12,26,26,26,3,90112401,19122401,12352401,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,6250,12500,31250,0,41121100,Skill_1312,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ жо гААгзх гАнуЦ,E,??
91,131231,1312,31,гАньщи гАнгьщи,SW,13,12,20,20,20,3,19123101,0,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,41121100,Skill_1312,UI_Skill_Cam1,гАймЦМи ААгнйьгщ,гнйьгщ сяМз ЦАйФМ жо гААгзх гАнуЦ,E,??
92,132122,1321,22,гАгАйчгь гАнгьщ,CM,13,21,24,24,24,3,90222201,12352201,13122202,0,0,20,51,0,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,41211100,Skill_1321,UI_Skill_Cam1,гАймЦМи ААгАйчгь,гнйьгщ ЦАйФМ жо гААгзх гАнуЦ,E,??
93,132222,1322,22,гАгАйчгь гАзгАМ гАнгьщ,CM,13,22,26,26,26,3,90222201,12352201,13122202,13212201,0,20,51,0,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,41221200,Skill_1322,UI_Skill_Cam1,гАймЦМи ААгАйчгь,гнйьгщ ЦАйФМ жо гААгзх гАнуЦ,E,??
94,140110,1401,10,чьз гАзячАи,FW,14,1,17,17,17,3,13011001,0,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,3000,6000,15000,0,40011100,Skill_1401,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАЦДнщжи хгАзячАи,Q,??
95,140120,1401,20,чьз гАзячАи,MF,14,1,17,17,17,3,19112001,13012001,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,2000,4000,10000,0,40011100,Skill_1401,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАЦДнщжи хгАзячАи,Q,??
96,140130,1401,30,чьз гАзячАи,DF,14,1,17,17,17,3,19113001,13013001,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,1000,2000,5000,0,40011100,Skill_1401,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАЦДнщжи хгАзячАи,Q,??
97,140224,1402,24,чьз зячАи згАМ,DM,14,2,26,26,26,3,90142402,15192401,17112401,17312401,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАзгАМи хгАзячАи,Q,??
98,140231,1402,31,чьз зячАи згАМ,SW,14,2,26,26,26,3,19123101,13123101,14123101,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАзгАМи хгАзячАи,Q,??
99,140232,1402,32,чьз зячАи згАМ,CB,14,2,26,26,26,3,19123201,13113201,14123201,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАзгАМи хгАзячАи,Q,??
100,140233,1402,33,чьз зячАи згАМ,SP,14,2,24,24,24,3,90153301,15203301,0,0,0,0,0,0,6,4,2,0,0.2,0.4,100,2,100,100,100,5000,10000,25000,0,40011200,Skill_1402,UI_Skill_Cam1,гАймЦМи АЦЕгяи гАЦчгьзи,чьз гАъяи гАзгАМи хгАзячАи,Q,??
101,141130,1411,30,зячАи сяМзи,DF,14,11,17,17,17,3,19113001,13013002,0,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,1000,2000,5000,0,40111100,Skill_1411,UI_Skill_Cam1,гАймЦМи ААзячАи,чЦ хзячАи сяМзи,Q,??
102,141124,1411,24,зячАи сяМзи,DM,14,11,28,28,28,3,90222401,15172401,16212401,0,0,0,0,0,21,14,7,0,5,10,100,2,100,100,100,6250,12500,31250,0,40111100,Skill_1411,UI_Skill_Cam1,гАймЦМи ААзячАи,чЦ хзячАи сяМзи,Q,??
103,141231,1412,31,зячАи нгьщи,SW,14,12,22,22,22,3,19123101,13123101,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,40121100,Skill_1412,UI_Skill_Cam1,гАймЦМи ААзячАи,зячАи сяМзи лог ЦАйФМи жо гААгзх гАнуЦ,Q,??
104,141232,1412,32,зячАи нгьщи,CB,14,12,22,22,22,3,19123201,13113201,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,40121100,Skill_1412,UI_Skill_Cam1,гАймЦМи ААзячАи,зячАи сяМзи лог ЦАйФМи жо гААгзх гАнуЦ,Q,??
105,141233,1412,33,зячАи нгьщи,SP,14,12,22,22,22,3,19123301,13113301,0,0,0,0,0,0,15,10,5,5,10,15,100,2,100,100,100,5000,10000,25000,0,40121100,Skill_1412,UI_Skill_Cam1,гАймЦМи ААзячАи,зячАи сяМзи лог ЦАйФМи жо гААгзх гАнуЦ,Q,??
106,141333,1413,33,зячАи Цзгъси,SP,14,13,20,20,20,3,0,0,0,0,0,0,0,0,15,10,5,5,10,15,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1413,UI_Skill_Cam1,гАймЦМи ААзячАи,чЦ хцчФЛ зячАи ФйчоЦ ААцЦгЦ хгАъяи,Q,-
107,141431,1414,31,зячА Ф гАйчь,SW,14,14,20,20,20,3,0,0,0,0,0,0,0,0,15,10,5,5,10,15,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1414,UI_Skill_Cam1,гАймЦМи ААзячАи,чЦ хзячАи сяМзи ФгАйчь гАъяи,Q,-
108,141432,1414,32,зячА Ф гАйчь,CB,14,14,20,20,20,3,0,0,0,0,0,0,0,0,15,10,5,5,10,15,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1414,UI_Skill_Cam1,гАймЦМи ААзячАи,чЦ хзячАи сяМзи ФгАйчь гАъяи,Q,-
109,142132,1421,32,зячА Ф гАйчь,CB,14,21,24,24,24,3,90113201,12353202,0,0,0,10,20,51,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,40211100,Skill_1421,UI_Skill_Cam1,гАймЦМи ААгАйчгь,гАйчь гАъяи гАЦДнщжи хгАзячАи,Q,??
110,142200,1422,0,Цсъи ЦзячАи згАМи,-,14,22,20,20,20,3,0,0,0,0,0,10,20,51,15,10,5,0.2,0.4,0.6,100,2,100,100,100,7500,15000,37500,0,40221200,Skill_1422,UI_Skill_Cam1,гАймЦМи ААгАйчгь,гАйчь гАъяи гАзгАМи хгАзячАи,Q,??
111,151121,1511,21,йЦяМяи нАщМи,AM,15,11,22,22,22,3,90142101,15172102,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,6250,12500,31250,1,22011100,Skill_1511,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи Амгяс гАЦяЦЛ,мсх гАЦсйноЦ,??
112,151122,1511,22,йЦяМяи нАщМи,CM,15,11,24,24,24,3,90142202,15152201,15172201,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,5000,10000,25000,1,22011100,Skill_1511,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи Амгяс гАЦяЦЛ,мсх гАЦсйноЦ,??
113,151123,1511,23,йЦяМяи нАщМи,SM,15,11,22,22,22,3,90142302,15172301,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,6250,12500,31250,1,22011100,Skill_1511,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи Амгяс гАЦяЦЛ,мсх гАЦсйноЦ,??
114,151124,1511,24,йЦяМяи нАщМи,DM,15,11,20,20,20,3,90112402,0,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,5000,10000,25000,1,22011100,Skill_1511,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи Амгяс гАЦяЦЛ,мсх гАЦсйноЦ,??
115,151130,1511,30,йЦяМяи нАщМи,DF,15,11,15,15,15,3,90263001,12413001,0,0,0,5,10,15,60,40,20,0,0,0,100,2,100,100,100,2000,4000,10000,1,22011100,Skill_1511,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи Амгяс гАЦяЦЛ,мсх гАЦсйноЦ,??
116,151314,1513,14,гАйЦяМяи гАЦжшФьи,SS,15,13,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,5000,10000,25000,0,22011100,Skill_1513,UI_Skill_Cam1,-,-,-,-
117,151322,1513,22,гАйЦяМяи гАЦжшФьи,CM,15,13,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,5000,10000,25000,0,22011100,Skill_1513,UI_Skill_Cam1,-,-,-,-
118,151422,1514,22,йЦяМяи лгДхМи,CM,15,14,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,5000,10000,25000,0,10011100,Skill_1514,UI_Skill_Cam1,-,-,-,-
119,151512,1515,12,йЦяМяи чуМяи ААЕощ,CF,15,15,20,20,20,3,0,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1515,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
120,151514,1515,14,йЦяМяи чуМяи ААЕощ,SS,15,15,20,20,20,3,0,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,5000,10000,25000,0,22011100,Skill_1515,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
121,151522,1515,22,йЦяМяи чуМяи ААЕощ,CM,15,15,20,20,20,3,90142202,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,5000,10000,25000,0,22011100,Skill_1515,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
122,151631,1516,31,йЦяМяи ьФМАи ААЕощ,SW,15,16,22,22,22,3,0,0,0,0,0,0,0,0,60,40,20,1,2,5,100,0,100,100,100,6250,12500,31250,0,22011100,Skill_1516,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи ьФМАи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
123,151714,1517,14,йЦяМяи чуМяи ЦсйЕощи Цхгтяи,SS,15,17,20,20,20,3,15151401,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,7500,15000,37500,0,22011100,Skill_1517,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
124,151721,1517,21,йЦяМяи чуМяи ЦсйЕощи Цхгтяи,AM,15,17,20,20,20,3,90142101,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,7500,15000,37500,0,22011100,Skill_1517,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
125,151722,1517,22,йЦяМяи чуМяи ЦсйЕощи Цхгтяи,CM,15,17,22,22,22,3,90142202,15152201,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,7500,15000,37500,0,22011100,Skill_1517,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
126,151723,1517,23,йЦяМяи чуМяи ЦсйЕощи Цхгтяи,SM,15,17,20,20,20,3,90142302,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1517,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
127,151724,1517,24,йЦяМяи чуМяи ЦсйЕощи Цхгтяи,DM,15,17,22,22,22,3,90222401,0,0,0,0,0,0,0,50,30,10,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1517,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои чуМяи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
128,151831,1518,31,йЦяМяи ьФМАи ЦсйЕощи Цхгтяи,SW,15,18,26,26,26,3,90113101,12353101,15163101,0,0,0,0,0,60,40,20,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1518,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои  ьФМАи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
129,151832,1518,32,йЦяМяи ьФМАи ЦсйЕощи Цхгтяи,CB,15,18,26,26,26,3,90113201,12353201,20413201,0,0,0,0,0,60,40,20,1,2,5,100,2,100,100,100,6250,12500,31250,0,22011100,Skill_1518,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои  ьФМАи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
130,151833,1518,33,йЦяМяи ьФМАи ЦсйЕощи Цхгтяи,SP,15,18,24,24,24,3,90113301,19153301,0,0,0,0,0,0,60,40,20,1,2,5,100,2,100,100,100,5000,10000,25000,0,22011100,Skill_1518,UI_Skill_Cam1,рМгои гАзжФ гАЕощ,йсоМои  ьФМАи АзжФ ЦзМД ЦД гАщяМч,1 ~ 5,??
131,151911,1519,11,йЦяМяи чуМяи ЦДрАчи,ST,15,19,22,22,22,3,12351102,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,23111100,Skill_1519,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи ЦйрмАчи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря S,??
132,151913,1519,13,йЦяМяи чуМяи ЦДрАчи,WF,15,19,24,24,24,3,90201301,90121302,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,23111100,Skill_1519,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи ЦйрмАчи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря S,??
133,151923,1519,23,йЦяМяи чуМяи ЦДрАчи,SM,15,19,26,26,26,3,90142302,15172301,15112301,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,23111100,Skill_1519,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи ЦйрмАчи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря S,??
134,151924,1519,24,йЦяМяи чуМяи ЦДрАчи,DM,15,19,20,20,20,3,90142402,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,23111100,Skill_1519,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи чуМяи ЦйрмАчи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря S,??
135,152032,1520,32,йЦяМяи ьФМАи ЦДрАчи,CB,15,20,20,20,20,3,90173201,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25411100,Skill_1520,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи ьФМАи ЦйрмАчи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря A,??
136,152033,1520,33,йЦяМяи ьФМАи ЦДрАчи,SP,15,20,20,20,20,3,90153301,0,0,0,0,15,51,0,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25411100,Skill_1520,UI_Skill_Cam1,гАймЦМи ААйЦяМя,йЦяМяи ьФМАи ЦйрмАчи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря A,??
137,152100,1521,0,йЦяМяи згАМи,-,15,21,20,20,20,3,0,0,0,0,0,0,0,0,60,40,20,0,10,20,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1521,UI_Skill_Cam1,-,-,-,-
138,152211,1522,11,йЦяМяи ьгфяи,ST,15,22,20,20,20,3,90131102,0,0,0,0,1,1,3,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1522,UI_Skill_Cam1,гАймЦМи ААчщр,йЦяМяи яцсМи ААъяи гАзгАМи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря A,??
139,152212,1522,12,йЦяМяи ьгфяи,CF,15,22,20,20,20,3,15151201,0,0,0,0,1,1,3,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1522,UI_Skill_Cam1,гАймЦМи ААчщр,йЦяМяи яцсМи ААъяи гАзгАМи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря A,??
140,152214,1522,14,йЦяМяи ьгфяи,SS,15,22,24,24,24,3,90131402,19131401,0,0,0,1,1,3,60,40,20,0,0.1,0.2,100,2,100,100,100,7500,15000,37500,0,25122800,Skill_1522,UI_Skill_Cam1,гАймЦМи ААчщр,йЦяМяи яцсМи ААъяи гАзгАМи АзжФ гАщяМч,йзЦА йАчгфМг хзо ря A,??
141,161113,1611,13,зхФя сяМз,WF,16,11,22,22,22,3,90211302,19141301,0,0,0,100,100,100,60,45,30,0,1,2,100,2,100,100,100,5000,10000,25000,0,24011104,Skill_1611,UI_Skill_Cam1,гАймЦМи ААйчгьз,йчгьз сяМз ФнщМщ ААъяи гАЦйФсьи Агога ЕлФЦ Цжго ЦД гАЦДьчи гАФсьЛ,гжшь ря A чАМАг,??
142,161123,1611,23,зхФя сяМз,SM,16,11,24,24,24,3,90212301,19192302,0,0,0,100,100,100,60,45,30,0,1,2,100,2,100,100,100,6250,12500,31250,0,24011104,Skill_1611,UI_Skill_Cam1,гАймЦМи ААйчгьз,йчгьз сяМз ФнщМщ ААъяи гАЦйФсьи Агога ЕлФЦ Цжго ЦД гАЦДьчи гАФсьЛ,гжшь ря A чАМАг,??
143,161213,1612,13,йЦяМяи сяМзи ЦДнщжи,WF,16,12,26,26,26,3,90211302,19141301,16111301,0,0,100,100,100,60,45,30,0,1,2,100,2,100,100,100,5000,10000,25000,0,24011104,Skill_1612,UI_Skill_Cam1,гАймЦМи ААйчгьз,йчгьз сяМз ФнщМщ ААъяи гАЦДнщжи Агога ЕлФЦ Цжго ЦД гАЦДьчи гАФсьЛ,гжшь ря A чАМАг,??
144,161323,1613,23,зхФя чФМ,SM,16,13,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,5000,10000,25000,0,10011100,Skill_1613,UI_Skill_Cam1,-,-,-,-
145,161413,1614,13,зхФя АгщФДг,WF,16,14,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1614,UI_Skill_Cam1,-,-,-,-
146,161423,1614,23,зхФя АгщФДг,SM,16,14,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,5000,10000,25000,0,10011100,Skill_1614,UI_Skill_Cam1,-,-,-,-
147,161513,1615,13,зхФя нщМ,WF,16,15,22,22,22,3,90211302,19141302,0,0,0,100,100,100,80,60,40,1,2,3,100,2,100,100,100,6250,12500,31250,1,24011104,Skill_1615,UI_Skill_Cam1,-,Дчьи гАйчгьз шМя ыгЕяи АоЛ гАгзх гАнуЦ,мсх гАЦсйноЦ,??
148,161623,1616,23,зхФя нАщМ,SM,16,16,26,26,26,3,90212301,19192302,16112301,0,0,101,101,101,60,45,30,0,1.5,3,100,2,100,100,100,5000,10000,25000,1,24011104,Skill_1616,UI_Skill_Cam1,-,гчьз гАъяи АзжФ ЦД гАщяМч ЦД нь гАДЕгМи,мсх гАЦсйноЦ,-
149,161713,1617,13,зхФя ЦДрАч,WF,16,17,28,28,28,3,90211302,19141302,16151301,0,0,100,100,100,60,40,20,0,0.1,0.2,100,2,100,100,100,6250,12500,31250,0,25511100,Skill_1617,UI_Skill_Cam1,ймЦМи,чьз ЦйрмАч АзжФ гАщяМч,йзЦА йАчгфМг хзо гАря A,??
150,161823,1618,23,зхФя яФАМй,SM,16,18,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,6250,12500,31250,0,10011100,Skill_1618,UI_Skill_Cam1,-,-,-,-
151,161923,1619,23,зхФя щФяМ,SM,16,19,20,20,20,3,0,0,0,0,0,100,100,100,60,45,30,0,10,20,100,0,100,100,100,7500,15000,37500,0,10011100,Skill_1619,UI_Skill_Cam1,-,-,-,-
152,162022,1620,22,зхФя ДущМ,CM,16,20,20,20,20,3,90132201,0,0,0,0,50,50,50,60,45,30,0,1.5,3,100,2,100,100,100,6250,12500,31250,1,24011104,Skill_1620,UI_Skill_Cam1,гАймЦМи ААйчгьз,Цяя гАъяи АзжФ гАщяМч ЦД нь гАФсь хйЦяМяи Фгмои,мсх гАЦсйноЦ,??
