Code,State,Order,Rors,Hight,Direction,Description,Leg,Turn,Method,Speed,MarkType,SkillType,Path,ManActionFile,WomanActionFile,SoundCode,EffectCode,HeadwordCode,Check
20142101,20,14,2,1,1,턴라운드 킥,0,45,0,1.0 ,1,1014,Shoot,Man_Shoot_20142101,Man_Shoot_20142101,0,0,1014,
20142107,20,14,2,1,7,턴라운드 킥,0,315,0,1.0 ,1,1014,Shoot,Man_Shoot_20142107,Man_Shoot_20142107,0,0,1014,
20152100,20,15,2,1,0,리어 슛,0,0,0,1.0 ,1,1015,Shoot,Man_Shoot_20152100,Man_Shoot_20152100,0,0,1015,
20152101,20,15,2,1,1,리어 슛,0,45,0,1.0 ,1,1015,Shoot,Man_Shoot_20152101,Man_Shoot_20152101,0,0,1015,
20152107,20,15,2,1,7,리어 슛,0,315,0,1.0 ,1,1015,Shoot,Man_Shoot_20152107,Man_Shoot_20152107,0,0,1015,
20162100,20,16,2,1,0,캐논 슛,0,0,0,1.0 ,1,1016,Shoot,Man_Shoot_20162100,Man_Shoot_20162100,0,0,1016, O
20162101,20,16,2,1,1,캐논 슛,0,45,0,1.0 ,1,1016,Shoot,Man_Shoot_20162101,Man_Shoot_20162101,0,0,1016, O
20162107,20,16,2,1,7,캐논 슛,0,315,0,1.0 ,1,1016,Shoot,Man_Shoot_20162107,Man_Shoot_20162107,0,0,1016, O
20172100,20,17,2,1,0,UFO 슛,0,0,0,1.0 ,1,1017,Shoot,Man_Shoot_20172100,Man_Shoot_20172100,0,0,1017,
20172101,20,17,2,1,1,UFO 슛,0,45,0,1.0 ,1,1017,Shoot,Man_Shoot_20172101,Man_Shoot_20172101,0,0,1017,
20172107,20,17,2,1,7,UFO 슛,0,315,0,1.0 ,1,1017,Shoot,Man_Shoot_20172107,Man_Shoot_20172107,0,0,1017,
20512100,20,51,2,1,0,턴사이드 킥,0,0,0,1.0 ,1,1051,Shoot,Man_Shoot_20512100,Man_Shoot_20512100,10511,0,1051,
20512101,20,51,2,1,1,턴사이드 킥,0,45,0,1.0 ,1,1051,Shoot,Man_Shoot_20512101,Man_Shoot_20512101,10511,0,1051,
20512107,20,51,2,1,7,턴사이드 킥,0,315,0,1.0 ,1,1051,Shoot,Man_Shoot_20512107,Man_Shoot_20512107,10511,0,1051,
20512200,20,51,2,2,0,턴사이드 킥,0,0,0,1.0 ,1,1051,Shoot,Man_Shoot_20512200,Man_Shoot_20512200,10511,0,1051,
20512201,20,51,2,2,1,턴사이드 킥,0,45,0,1.0 ,1,1051,Shoot,Man_Shoot_20512201,Man_Shoot_20512201,10511,0,1051,
20512207,20,51,2,2,7,턴사이드 킥,0,315,0,1.0 ,1,1051,Shoot,Man_Shoot_20512207,Man_Shoot_20512207,10511,0,1051,
20522100,20,52,2,1,0,인스텝 슛,0,0,0,1.0 ,1,1052,Shoot,Man_Shoot_20522100,Man_Shoot_20522100,10521,0,1052,
20522101,20,52,2,1,1,인스텝 슛,0,45,0,1.0 ,1,1052,Shoot,Man_Shoot_20522101,Man_Shoot_20522101,10521,0,1052,
20522107,20,52,2,1,7,인스텝 슛,0,315,0,1.0 ,1,1052,Shoot,Man_Shoot_20522107,Man_Shoot_20522107,10521,0,1052,
20532103,20,53,2,1,3,터닝 슛,0,0,0,1.0 ,1,1053,Shoot,Man_Shoot_20532103,Man_Shoot_20532103,0,0,1053,
20532104,20,53,2,1,4,터닝 슛,0,45,0,1.0 ,1,1053,Shoot,Man_Shoot_20532104,Man_Shoot_20532104,0,0,1053,
20532105,20,53,2,1,5,터닝 슛,0,315,0,1.0 ,1,1053,Shoot,Man_Shoot_20532105,Man_Shoot_20532105,0,0,1053,
21011100,21,1,1,1,0,다이렉트 슈팅,0,0,0,1.0 ,1,0,Shoot,Man_Shoot_21011100,Woman_Shoot_21011100,0,0,0,
21011101,21,1,1,1,1,다이렉트 슈팅,0,45,0,1.0 ,1,0,Shoot,Man_Shoot_21011101,Woman_Shoot_21011101,0,0,0,
21011102,21,1,1,1,2,다이렉트 슈팅,0,90,0,1.0 ,1,0,Shoot,Man_Shoot_21011102,Woman_Shoot_21011102,0,0,0,
21011103,21,1,1,1,3,다이렉트 슈팅,0,135,0,1.0 ,1,0,Shoot,Man_Shoot_21011103,Woman_Shoot_21011103,0,0,0,
21011104,21,1,1,1,4,다이렉트 슈팅,0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21011104,Woman_Shoot_21011104,0,0,0,
21021104,21,2,1,1,4,다이렉트 슈팅(덜구름),0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21021104,Woman_Shoot_21021104,0,0,0,
21011105,21,1,1,1,5,다이렉트 슈팅,0,225,0,1.0 ,1,0,Shoot,Man_Shoot_21011105,Woman_Shoot_21011105,0,0,0,
21011106,21,1,1,1,6,다이렉트 슈팅,0,270,0,1.0 ,1,0,Shoot,Man_Shoot_21011106,Woman_Shoot_21011106,0,0,0,
21011107,21,1,1,1,7,다이렉트 슈팅,0,315,0,1.0 ,1,0,Shoot,Man_Shoot_21011107,Woman_Shoot_21011107,0,0,0,
21011200,21,1,1,2,0,다이렉트 슈팅,0,0,0,1.0 ,1,0,Shoot,Man_Shoot_21011200,Woman_Shoot_21011200,0,0,0,
21011201,21,1,1,2,1,다이렉트 슈팅,0,45,0,1.0 ,1,0,Shoot,Man_Shoot_21011201,Woman_Shoot_21011201,0,0,0,
21011202,21,1,1,2,2,다이렉트 슈팅,0,90,0,1.0 ,1,0,Shoot,Man_Shoot_21011202,Woman_Shoot_21011202,0,0,0,
21011203,21,1,1,2,3,다이렉트 슈팅,0,135,0,1.0 ,1,0,Shoot,Man_Shoot_21011203,Woman_Shoot_21011203,0,0,0,
21011204,21,1,1,2,4,다이렉트 슈팅,0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21011204,Woman_Shoot_21011204,0,0,0,
21021204,21,2,1,2,4,다이렉트 슈팅(덜구름),0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21021204,Woman_Shoot_21021204,0,0,0,
21011205,21,1,1,2,5,다이렉트 슈팅,0,225,0,1.0 ,1,0,Shoot,Man_Shoot_21011205,Woman_Shoot_21011205,0,0,0,
21011206,21,1,1,2,6,다이렉트 슈팅,0,270,0,1.0 ,1,0,Shoot,Man_Shoot_21011206,Woman_Shoot_21011206,0,0,0,
21011207,21,1,1,2,7,다이렉트 슈팅,0,315,0,1.0 ,1,0,Shoot,Man_Shoot_21011207,Woman_Shoot_21011207,0,0,0,
21011300,21,1,1,3,0,다이렉트 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011300,Man_Longpass_25011300,0,0,0,
21011301,21,1,1,3,1,다이렉트 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011301,Man_Longpass_25011301,0,0,0,
21011302,21,1,1,3,2,다이렉트 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011302,Man_Longpass_25011302,0,0,0,
21011303,21,1,1,3,3,다이렉트 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011303,Man_Longpass_25011303,0,0,0,
21011304,21,1,1,3,4,다이렉트 슈팅,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011304,Man_Longpass_25011304,0,0,0,
21021304,21,2,1,3,4,다이렉트 슈팅(덜구름),0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21021304,Woman_Shoot_21021304,0,0,0,
21011305,21,1,1,3,5,다이렉트 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011305,Man_Longpass_25011305,0,0,0,
21011306,21,1,1,3,6,다이렉트 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011306,Man_Longpass_25011306,0,0,0,
21011307,21,1,1,3,7,다이렉트 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011307,Man_Longpass_25011307,0,0,0,
21011400,21,1,1,4,0,다이렉트 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011400,Man_Longpass_25011400,0,0,0,
21011401,21,1,1,4,1,다이렉트 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011401,Man_Longpass_25011401,0,0,0,
21011402,21,1,1,4,2,다이렉트 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011402,Man_Longpass_25011402,0,0,0,
21011403,21,1,1,4,3,다이렉트 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011403,Man_Longpass_25011403,0,0,0,
21011404,21,1,1,4,4,다이렉트 슈팅,0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21011404,Woman_Shoot_21011404,0,0,0,
21011405,21,1,1,4,5,다이렉트 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011405,Man_Longpass_25011405,0,0,0,
21011406,21,1,1,4,6,다이렉트 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011406,Man_Longpass_25011406,0,0,0,
21011407,21,1,1,4,7,다이렉트 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011407,Man_Longpass_25011407,0,0,0,
21011500,21,1,1,5,0,다이렉트 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011500,Man_Longpass_25011500,0,0,0,
21011501,21,1,1,5,1,다이렉트 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011501,Man_Longpass_25011501,0,0,0,
21011502,21,1,1,5,2,다이렉트 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011502,Man_Longpass_25011502,0,0,0,
21011503,21,1,1,5,3,다이렉트 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011503,Man_Longpass_25011503,0,0,0,
21011504,21,1,1,5,4,다이렉트 슈팅,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011504,Man_Longpass_25011504,0,0,0,
21011505,21,1,1,5,5,다이렉트 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011505,Man_Longpass_25011505,0,0,0,
21011506,21,1,1,5,6,다이렉트 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011506,Man_Longpass_25011506,0,0,0,
21011507,21,1,1,5,7,다이렉트 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011507,Man_Longpass_25011507,0,0,0,
21011600,21,1,1,6,0,다이렉트 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25011600,Man_Longpass_25011600,0,0,0,
21011601,21,1,1,6,1,다이렉트 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25011601,Man_Longpass_25011601,0,0,0,
21011602,21,1,1,6,2,다이렉트 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25011602,Man_Longpass_25011602,0,0,0,
21011603,21,1,1,6,3,다이렉트 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25011603,Man_Longpass_25011603,0,0,0,
21011604,21,1,1,6,4,다이렉트 슈팅,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25011604,Man_Longpass_25011604,0,0,0,
21011605,21,1,1,6,5,다이렉트 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25011605,Man_Longpass_25011605,0,0,0,
21011606,21,1,1,6,6,다이렉트 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25011606,Man_Longpass_25011606,0,0,0,
21011607,21,1,1,6,7,다이렉트 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25011607,Man_Longpass_25011607,0,0,0,
21111100,21,11,1,1,0,슬라이딩 킥,0,0,8,1.0 ,1,1111,Shoot,Man_Shoot_21111100,Man_Shoot_21111100,0,0,1111,
21111101,21,11,1,1,1,슬라이딩 킥,0,0,8,1.0 ,1,1111,Shoot,Man_Shoot_21111101,Man_Shoot_21111101,0,0,1111,
21111107,21,11,1,1,7,슬라이딩 킥,0,0,8,1.0 ,1,1111,Shoot,Man_Shoot_21111107,Man_Shoot_21111107,0,0,1111,
21121100,21,12,1,1,0,캐논 발리슛,0,0,8,1.0 ,1,1112,Shoot,Man_Shoot_21121100,Man_Shoot_21121100,0,0,1112,
21121101,21,12,1,1,1,캐논 발리슛,0,0,8,1.0 ,1,1112,Shoot,Man_Shoot_21121101,Man_Shoot_21121101,0,0,1112,
21121107,21,12,1,1,7,캐논 발리슛,0,0,8,1.0 ,1,1112,Shoot,Man_Shoot_21121107,Man_Shoot_21121107,0,0,1112,
21131102,21,13,1,1,2,원터치 발리슛,0,0,8,1.0 ,1,1113,Shoot,Man_Shoot_21131102,Man_Shoot_21131102,0,0,1113,
21131106,21,13,1,1,6,원터치 발리슛,0,0,8,1.0 ,1,1113,Shoot,Man_Shoot_21131106,Man_Shoot_21131106,0,0,1113,
21141102,21,14,1,1,2,판타지스타,0,0,8,1.0 ,1,1114,Shoot,Man_Shoot_21141102,Man_Shoot_21141102,0,0,1114,
21141106,21,14,1,1,6,판타지스타,0,0,8,1.0 ,1,1114,Shoot,Man_Shoot_21141106,Man_Shoot_21141106,0,0,1114,
21151103,21,15,1,1,3,다이렉트 턴 킥,0,0,8,1.0 ,1,1115,Shoot,Man_Shoot_21151103,Man_Shoot_21151103,0,0,1115,
21151104,21,15,1,1,4,다이렉트 턴 킥,0,0,8,1.0 ,1,1115,Shoot,Man_Shoot_21151104,Man_Shoot_21151104,0,0,1115,
21151105,21,15,1,1,5,다이렉트 턴 킥,0,0,8,1.0 ,1,1115,Shoot,Man_Shoot_21151105,Man_Shoot_21151105,0,0,1115,
21211200,21,21,1,2,0,슬립다운 킥,0,0,8,1.0 ,1,1121,Shoot,Man_Shoot_21211200,Man_Shoot_21211200,0,0,1121,
21211201,21,21,1,2,1,슬립다운 킥,0,0,8,1.0 ,1,1121,Shoot,Man_Shoot_21211201,Man_Shoot_21211201,0,0,1121,
21211207,21,21,1,2,7,슬립다운 킥,0,0,8,1.0 ,1,1121,Shoot,Man_Shoot_21211207,Man_Shoot_21211207,0,0,1121,
21221200,21,22,1,2,0,파워 발리슛,0,0,8,1.0 ,1,1122,Shoot,Man_Shoot_21221200,Man_Shoot_21221200,0,0,1122,
21221201,21,22,1,2,1,파워 발리슛,0,0,8,1.0 ,1,1122,Shoot,Man_Shoot_21221201,Man_Shoot_21221201,0,0,1122,
21221207,21,22,1,2,7,파워 발리슛,0,0,8,1.0 ,1,1122,Shoot,Man_Shoot_21221207,Man_Shoot_21221207,0,0,1122,
21321302,21,32,1,3,2,시저스 킥,0,0,8,1.0 ,1,1132,Shoot,Man_Shoot_21321302,Man_Shoot_21321302,0,0,1132,
21321306,21,32,1,3,6,시저스 킥,0,0,8,1.0 ,1,1132,Shoot,Man_Shoot_21321306,Man_Shoot_21321306,0,0,1132,
21331300,21,33,1,3,0,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21331300,Man_Shoot_21331300,0,0,1133,
21331301,21,33,1,3,1,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21331301,Man_Shoot_21331301,0,0,1133,
21331307,21,33,1,3,7,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21331307,Man_Shoot_21331307,0,0,1133,
21331400,21,33,1,4,0,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21331400,Man_Shoot_21331400,0,0,1133,
21331401,21,33,1,4,1,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21331401,Man_Shoot_21331401,0,0,1133,
21331407,21,33,1,4,7,로켓 헤딩슛,0,0,8,1.0 ,1,1133,Shoot,Man_Shoot_21331407,Man_Shoot_21331407,0,0,1133,
21341300,21,34,1,3,0,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21341300,Man_Shoot_21341300,0,0,1134,
21341301,21,34,1,3,1,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21341301,Man_Shoot_21341301,0,0,1134,
21341307,21,34,1,3,7,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21341307,Man_Shoot_21341307,0,0,1134,
21341400,21,34,1,4,0,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21341400,Man_Shoot_21341400,0,0,1134,
21341401,21,34,1,4,1,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21341401,Man_Shoot_21341401,0,0,1134,
21341407,21,34,1,4,7,드랍슛,0,0,8,1.0 ,1,1134,Shoot,Man_Shoot_21341407,Man_Shoot_21341407,0,0,1134,
21421403,21,42,1,4,3,에드밀손 킥,0,0,8,1.0 ,1,1142,Shoot,Man_Shoot_21421403,Man_Shoot_21421403,0,0,1142,
21421404,21,42,1,4,4,에드밀손 킥,0,0,8,1.0 ,1,1142,Shoot,Man_Shoot_21421404,Man_Shoot_21421404,0,0,1142,
21421405,21,42,1,4,5,에드밀손 킥,0,0,8,1.0 ,1,1142,Shoot,Man_Shoot_21421405,Man_Shoot_21421405,0,0,1142,
21511500,21,51,1,5,0,헤드 트래핑 슛,0,0,8,1.0 ,1,1151,Shoot,Man_Shoot_21511500,Man_Shoot_21511500,0,0,1151,
21511501,21,51,1,5,1,헤드 트래핑 슛,0,0,8,1.0 ,1,1151,Shoot,Man_Shoot_21511501,Man_Shoot_21511501,0,0,1151,
21511507,21,51,1,5,7,헤드 트래핑 슛,0,0,8,1.0 ,1,1151,Shoot,Man_Shoot_21511507,Man_Shoot_21511507,0,0,1151,
21611600,21,61,1,6,0,스콜피온 킥,0,0,8,1.0 ,1,1161,Shoot,Man_Shoot_21611600,Man_Shoot_21611600,0,0,1161,
21611601,21,61,1,6,1,스콜피온 킥,0,0,8,1.0 ,1,1161,Shoot,Man_Shoot_21611601,Man_Shoot_21611601,0,0,1161,
21611607,21,61,1,6,7,스콜피온 킥,0,0,8,1.0 ,1,1161,Shoot,Man_Shoot_21611607,Man_Shoot_21611607,0,0,1161,
21621600,21,62,1,6,0,사이드 헤드 슛,0,0,8,1.0 ,1,1162,Shoot,Man_Shoot_21621600,Man_Shoot_21621600,0,0,1162,
21621601,21,62,1,6,1,사이드 헤드 슛,0,0,8,1.0 ,1,1162,Shoot,Man_Shoot_21621601,Man_Shoot_21621601,0,0,1162,
21621607,21,62,1,6,7,사이드 헤드 슛,0,0,8,1.0 ,1,1162,Shoot,Man_Shoot_21621607,Man_Shoot_21621607,0,0,1162,
21631603,21,63,1,6,3,섬머솔트 킥,0,0,8,1.0 ,1,1163,Shoot,Man_Shoot_21631603,Man_Shoot_21631603,0,0,1163,
21631604,21,63,1,6,4,섬머솔트 킥,0,0,8,1.0 ,1,1163,Shoot,Man_Shoot_21631604,Man_Shoot_21631604,0,0,1163,
21631605,21,63,1,6,5,섬머솔트 킥,0,0,8,1.0 ,1,1163,Shoot,Man_Shoot_21631605,Man_Shoot_21631605,0,0,1163,
21711700,21,71,1,7,0,로테이트 슛,0,0,8,1.0 ,1,1171,Shoot,Man_Shoot_21711700,Man_Shoot_21711700,0,0,1171,
21711701,21,71,1,7,1,로테이트 슛,0,0,8,1.0 ,1,1171,Shoot,Man_Shoot_21711701,Man_Shoot_21711701,0,0,1171,
21711707,21,71,1,7,7,로테이트 슛,0,0,8,1.0 ,1,1171,Shoot,Man_Shoot_21711707,Man_Shoot_21711707,0,0,1171,
21811800,21,81,1,8,0,플라잉 슛,0,0,8,1.0 ,1,1181,Shoot,Man_Shoot_21811800,Man_Shoot_21811800,0,0,1181,
21811801,21,81,1,8,1,플라잉 슛,0,0,8,1.0 ,1,1181,Shoot,Man_Shoot_21811801,Man_Shoot_21811801,0,0,1181,
21811807,21,81,1,8,7,플라잉 슛,0,0,8,1.0 ,1,1181,Shoot,Man_Shoot_21811807,Man_Shoot_21811807,0,0,1181,
21821800,21,82,1,8,0,백 어택,0,0,8,1.0 ,1,1182,Shoot,Man_Shoot_21821800,Man_Shoot_21821800,0,0,1182,
21821801,21,82,1,8,1,백 어택,0,0,8,1.0 ,1,1182,Shoot,Man_Shoot_21821801,Man_Shoot_21821801,0,0,1182,
21821807,21,82,1,8,7,백 어택,0,0,8,1.0 ,1,1182,Shoot,Man_Shoot_21821807,Man_Shoot_21821807,0,0,1182,
21012100,21,1,2,1,0,다이렉트 런닝 슈팅,0,0,0,1.0 ,1,0,Shoot,Man_Shoot_21012100,Woman_Shoot_21012100,0,0,0,
21012101,21,1,2,1,1,다이렉트 런닝 슈팅,0,45,0,1.0 ,1,0,Shoot,Man_Shoot_21012101,Woman_Shoot_21012101,0,0,0,
21012102,21,1,2,1,2,다이렉트 런닝 슈팅,0,90,0,1.0 ,1,0,Shoot,Man_Shoot_21012102,Woman_Shoot_21012102,0,0,0,
21012103,21,1,2,1,3,다이렉트 런닝 슈팅,0,135,0,1.0 ,1,0,Shoot,Man_Shoot_21012103,Woman_Shoot_21012103,0,0,0,
21012104,21,1,2,1,4,다이렉트 런닝 슈팅,0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21012104,Woman_Shoot_21012104,0,0,0,
21022104,21,2,2,1,4,다이렉트 슈팅(덜구름),0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21022104,Woman_Shoot_21022104,0,0,0,
21012105,21,1,2,1,5,다이렉트 런닝 슈팅,0,225,0,1.0 ,1,0,Shoot,Man_Shoot_21012105,Woman_Shoot_21012105,0,0,0,
21012106,21,1,2,1,6,다이렉트 런닝 슈팅,0,270,0,1.0 ,1,0,Shoot,Man_Shoot_21012106,Woman_Shoot_21012106,0,0,0,
21012107,21,1,2,1,7,다이렉트 런닝 슈팅,0,315,0,1.0 ,1,0,Shoot,Man_Shoot_21012107,Woman_Shoot_21012107,0,0,0,
21012200,21,1,2,2,0,다이렉트 런닝 슈팅,0,0,0,1.0 ,1,0,Shoot,Man_Shoot_21012200,Woman_Shoot_21012200,0,0,0,
21012201,21,1,2,2,1,다이렉트 런닝 슈팅,0,45,0,1.0 ,1,0,Shoot,Man_Shoot_21012201,Woman_Shoot_21012201,0,0,0,
21012202,21,1,2,2,2,다이렉트 런닝 슈팅,0,90,0,1.0 ,1,0,Shoot,Man_Shoot_21012202,Woman_Shoot_21012202,0,0,0,
21012203,21,1,2,2,3,다이렉트 런닝 슈팅,0,135,0,1.0 ,1,0,Shoot,Man_Shoot_21012203,Woman_Shoot_21012203,0,0,0,
21012204,21,1,2,2,4,다이렉트 런닝 슈팅,0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21012204,Woman_Shoot_21012204,0,0,0,
21022204,21,2,2,2,4,다이렉트 슈팅(덜구름),0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21022204,Woman_Shoot_21022204,0,0,0,
21012205,21,1,2,2,5,다이렉트 런닝 슈팅,0,225,0,1.0 ,1,0,Shoot,Man_Shoot_21012205,Woman_Shoot_21012205,0,0,0,
21012206,21,1,2,2,6,다이렉트 런닝 슈팅,0,270,0,1.0 ,1,0,Shoot,Man_Shoot_21012206,Woman_Shoot_21012206,0,0,0,
21012207,21,1,2,2,7,다이렉트 런닝 슈팅,0,315,0,1.0 ,1,0,Shoot,Man_Shoot_21012207,Woman_Shoot_21012207,0,0,0,
21012300,21,1,2,3,0,다이렉트 런닝 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012300,Man_Longpass_25012300,0,0,0,
21012301,21,1,2,3,1,다이렉트 런닝 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012301,Man_Longpass_25012301,0,0,0,
21012302,21,1,2,3,2,다이렉트 런닝 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012302,Man_Longpass_25012302,0,0,0,
21012303,21,1,2,3,3,다이렉트 런닝 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25012303,Man_Longpass_25012303,0,0,0,
21012304,21,1,2,3,4,다이렉트 런닝 슈팅,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25012304,Man_Longpass_25012304,0,0,0,
21022304,21,2,2,3,4,다이렉트 슈팅(덜구름),0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21022304,Woman_Shoot_21022304,0,0,0,
21012305,21,1,2,3,5,다이렉트 런닝 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25012305,Man_Longpass_25012305,0,0,0,
21012306,21,1,2,3,6,다이렉트 런닝 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25012306,Man_Longpass_25012306,0,0,0,
21012307,21,1,2,3,7,다이렉트 런닝 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25012307,Man_Longpass_25012307,0,0,0,
21012400,21,1,2,4,0,다이렉트 런닝 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012400,Man_Longpass_25012400,0,0,0,
21012401,21,1,2,4,1,다이렉트 런닝 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012401,Man_Longpass_25012401,0,0,0,
21012402,21,1,2,4,2,다이렉트 런닝 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012402,Man_Longpass_25012402,0,0,0,
21012403,21,1,2,4,3,다이렉트 런닝 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25012403,Man_Longpass_25012403,0,0,0,
21012404,21,1,2,4,4,다이렉트 런닝 슈팅,0,180,0,1.0 ,1,0,Shoot,Man_Shoot_21012404,Woman_Shoot_21012404,0,0,0,
21012405,21,1,2,4,5,다이렉트 런닝 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25012405,Man_Longpass_25012405,0,0,0,
21012406,21,1,2,4,6,다이렉트 런닝 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25012406,Man_Longpass_25012406,0,0,0,
21012407,21,1,2,4,7,다이렉트 런닝 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25012407,Man_Longpass_25012407,0,0,0,
21012500,21,1,2,5,0,다이렉트 런닝 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012500,Man_Longpass_25012500,0,0,0,
21012501,21,1,2,5,1,다이렉트 런닝 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012501,Man_Longpass_25012501,0,0,0,
21012502,21,1,2,5,2,다이렉트 런닝 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012502,Man_Longpass_25012502,0,0,0,
21012503,21,1,2,5,3,다이렉트 런닝 슈팅,0,135,0,1.0 ,1,0,Longpass,Man_Longpass_25012503,Man_Longpass_25012503,0,0,0,
21012504,21,1,2,5,4,다이렉트 런닝 슈팅,0,180,0,1.0 ,1,0,Longpass,Man_Longpass_25012504,Man_Longpass_25012504,0,0,0,
21012505,21,1,2,5,5,다이렉트 런닝 슈팅,0,225,0,1.0 ,1,0,Longpass,Man_Longpass_25012505,Man_Longpass_25012505,0,0,0,
21012506,21,1,2,5,6,다이렉트 런닝 슈팅,0,270,0,1.0 ,1,0,Longpass,Man_Longpass_25012506,Man_Longpass_25012506,0,0,0,
21012507,21,1,2,5,7,다이렉트 런닝 슈팅,0,315,0,1.0 ,1,0,Longpass,Man_Longpass_25012507,Man_Longpass_25012507,0,0,0,
21012600,21,1,2,6,0,다이렉트 런닝 슈팅,0,0,0,1.0 ,1,0,Longpass,Man_Longpass_25012600,Man_Longpass_25012600,0,0,0,
21012601,21,1,2,6,1,다이렉트 런닝 슈팅,0,45,0,1.0 ,1,0,Longpass,Man_Longpass_25012601,Man_Longpass_25012601,0,0,0,
21012602,21,1,2,6,2,다이렉트 런닝 슈팅,0,90,0,1.0 ,1,0,Longpass,Man_Longpass_25012602,Man_Longpass_25012602,0,0,0,
